Date,total_confirmed_cases,total_discharged,total_deaths,total_active_cases,new_confirmed_cases,new_discharged,new_deaths,State,data
2020-04-09,20.0,1.0,0.0,19.0,0.0,0.0,0.0,Osun,
2020-04-08,11.0,0.0,0.0,11.0,0.0,0.0,0.0,Oyo,
2020-04-08,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-08,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-08,12.0,0.0,1.0,11.0,1.0,0.0,0.0,Edo,
2020-04-08,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Kaduna,
2020-04-08,20.0,1.0,0.0,19.0,0.0,0.0,0.0,Osun,
2020-04-08,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Kwara,
2020-04-08,145.0,32.0,2.0,111.0,15.0,0.0,0.0,Lagos,
2020-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Delta,
2020-04-08,8.0,0.0,0.0,8.0,2.0,0.0,0.0,Bauchi,
2020-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ondo,
2020-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-08,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-08,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Katsina,
2020-04-08,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-07,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Kaduna,
2020-04-07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Kwara,
2020-04-07,11.0,0.0,0.0,11.0,2.0,0.0,0.0,Oyo,
2020-04-07,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Katsina,
2020-04-07,2.0,1.0,0.0,1.0,0.0,1.0,0.0,Rivers,
2020-04-07,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-07,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ondo,
2020-04-07,6.0,0.0,0.0,6.0,0.0,0.0,0.0,Bauchi,
2020-04-07,20.0,1.0,0.0,19.0,0.0,0.0,0.0,Osun,
2020-04-07,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-07,11.0,0.0,1.0,10.0,0.0,0.0,0.0,Edo,
2020-04-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-07,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Delta,
2020-04-07,130.0,32.0,2.0,96.0,10.0,1.0,0.0,Lagos,
2020-04-06,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-06,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Rivers,
2020-04-06,120.0,31.0,2.0,87.0,0.0,1.0,0.0,Lagos,
2020-04-06,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-06,20.0,1.0,0.0,19.0,0.0,1.0,0.0,Osun,
2020-04-06,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-06,2.0,0.0,0.0,2.0,,,,Kwara,
2020-04-06,11.0,0.0,1.0,10.0,2.0,0.0,0.0,Edo,
2020-04-06,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Kaduna,
2020-04-06,9.0,0.0,0.0,9.0,0.0,0.0,0.0,Oyo,
2020-04-06,6.0,0.0,0.0,6.0,0.0,0.0,0.0,Bauchi,
2020-04-06,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ondo,
2020-04-05,20.0,0.0,0.0,20.0,0.0,0.0,0.0,Osun,
2020-04-05,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ondo,
2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-05,9.0,0.0,1.0,8.0,2.0,0.0,0.0,Edo,
2020-04-05,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-05,120.0,30.0,2.0,88.0,11.0,8.0,1.0,Lagos,
2020-04-05,6.0,0.0,0.0,6.0,0.0,0.0,0.0,Bauchi,
2020-04-05,9.0,0.0,0.0,9.0,0.0,0.0,0.0,Oyo,
2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-05,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-05,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-05,5.0,0.0,0.0,5.0,1.0,0.0,0.0,Kaduna,
2020-04-04,109.0,22.0,1.0,86.0,0.0,0.0,0.0,Lagos,
2020-04-04,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-04,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-04,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-04,7.0,0.0,1.0,6.0,0.0,0.0,0.0,Edo,
2020-04-04,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Kaduna,
2020-04-04,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-04,20.0,0.0,0.0,20.0,-2.0,0.0,0.0,Osun,
2020-04-04,6.0,0.0,0.0,6.0,3.0,0.0,0.0,Bauchi,
2020-04-04,9.0,0.0,0.0,9.0,1.0,0.0,0.0,Oyo,
2020-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ondo,
2020-04-03,7.0,0.0,1.0,6.0,3.0,0.0,1.0,Edo,
2020-04-03,109.0,22.0,1.0,86.0,11.0,5.0,1.0,Lagos,
2020-04-03,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Bauchi,
2020-04-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-03,22.0,0.0,0.0,22.0,8.0,0.0,0.0,Osun,
2020-04-03,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-03,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-03,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Ondo,
2020-04-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-03,8.0,0.0,0.0,8.0,0.0,0.0,0.0,Oyo,
2020-04-03,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Kaduna,
2020-04-03,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-02,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-02,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-02,98.0,17.0,0.0,81.0,7.0,11.0,0.0,Lagos,
2020-04-02,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Bauchi,
2020-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-02,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-04-02,14.0,0.0,0.0,14.0,0.0,0.0,0.0,Osun,
2020-04-02,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Kaduna,
2020-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-02,8.0,0.0,0.0,8.0,0.0,0.0,0.0,Oyo,
2020-04-02,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Edo,
2020-04-02,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Akwa Ibom,
2020-04-01,4.0,0.0,0.0,4.0,1.0,0.0,0.0,Kaduna,
2020-04-01,3.0,0.0,0.0,3.0,1.0,0.0,0.0,Bauchi,
2020-04-01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-04-01,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-04-01,8.0,0.0,0.0,8.0,0.0,0.0,0.0,Oyo,
2020-04-01,5.0,0.0,0.0,5.0,,,,Akwa Ibom,
2020-04-01,2.0,1.0,0.0,1.0,1.0,0.0,0.0,Ekiti,
2020-04-01,91.0,6.0,0.0,85.0,9.0,0.0,0.0,Lagos,
2020-04-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-04-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-04-01,14.0,0.0,0.0,14.0,9.0,0.0,0.0,Osun,
2020-04-01,4.0,0.0,0.0,4.0,2.0,0.0,0.0,Edo,
2020-03-31,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Edo,
2020-03-31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-03-31,82.0,6.0,0.0,76.0,1.0,0.0,0.0,Lagos,
2020-03-31,4.0,2.0,0.0,2.0,1.0,0.0,0.0,Ogun,
2020-03-31,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kaduna,
2020-03-31,8.0,0.0,0.0,8.0,0.0,0.0,0.0,Oyo,
2020-03-31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-03-31,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-03-31,5.0,0.0,0.0,5.0,3.0,0.0,0.0,Osun,
2020-03-31,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Bauchi,
2020-03-31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Ekiti,
2020-03-30,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-30,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Edo,
2020-03-30,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-03-30,3.0,0.0,0.0,3.0,2.0,0.0,0.0,Kaduna,
2020-03-30,8.0,0.0,0.0,8.0,1.0,0.0,0.0,Oyo,
2020-03-30,81.0,6.0,0.0,75.0,13.0,5.0,0.0,Lagos,
2020-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-03-30,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Osun,
2020-03-30,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Bauchi,
2020-03-29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Bauchi,
2020-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-29,68.0,1.0,0.0,67.0,9.0,0.0,0.0,Lagos,
2020-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Kaduna,
2020-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Benue,
2020-03-29,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-29,7.0,0.0,0.0,7.0,0.0,0.0,0.0,Oyo,
2020-03-29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Enugu,
2020-03-29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Osun,
2020-03-29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Edo,
2020-03-28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-28,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Kaduna,
2020-03-28,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Osun,
2020-03-28,59.0,1.0,0.0,58.0,15.0,0.0,0.0,Lagos,
2020-03-28,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Bauchi,
2020-03-28,1.0,0.0,0.0,1.0,,,,Benue,
2020-03-28,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Edo,
2020-03-28,2.0,0.0,0.0,2.0,2.0,0.0,0.0,Enugu,
2020-03-28,7.0,0.0,0.0,7.0,6.0,0.0,0.0,Oyo,
2020-03-28,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-03-26,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Bauchi,
2020-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Osun,
2020-03-26,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adamawa,
2020-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Rivers,
2020-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kebbi,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayelsa,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sokoto,
2020-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Oyo,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-26,44.0,1.0,0.0,43.0,12.0,1.0,0.0,Lagos,
2020-03-26,0.0,0.0,0.0,0.0,,,,Jigawa,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebonyi,
2020-03-26,0.0,0.0,0.0,0.0,,,,Kaduna,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Edo,
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-25,32.0,0.0,0.0,32.0,3.0,0.0,0.0,Lagos,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-25,1.0,0.0,0.0,1.0,,,,Osun,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayelsa,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Edo,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adamawa,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebonyi,
2020-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Oyo,
2020-03-25,0.0,0.0,0.0,0.0,,,,Kebbi,
2020-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Bauchi,
2020-03-25,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Rivers,
2020-03-25,0.0,0.0,0.0,0.0,,,,Sokoto,
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Oyo,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Bauchi,
2020-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Edo,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayelsa,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adamawa,
2020-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-24,29.0,0.0,0.0,29.0,4.0,0.0,0.0,Lagos,
2020-03-24,3.0,2.0,0.0,1.0,1.0,0.0,0.0,Ogun,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebonyi,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-23,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Edo,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebonyi,
2020-03-23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Ogun,
2020-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayelsa,
2020-03-23,25.0,0.0,0.0,25.0,3.0,0.0,0.0,Lagos,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Oyo,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delta,
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bauchi,
2020-03-22,22.0,0.0,0.0,22.0,3.0,0.0,0.0,Lagos,
2020-03-22,0.0,0.0,0.0,0.0,,,,Bayelsa,
2020-03-22,0.0,0.0,0.0,0.0,,,,Cross River,
2020-03-22,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Ogun,
2020-03-22,0.0,0.0,0.0,0.0,,,,Ebonyi,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-22,0.0,0.0,0.0,0.0,,,,Delta,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-22,1.0,0.0,0.0,1.0,,,,Oyo,
2020-03-22,0.0,0.0,0.0,0.0,,,,Bauchi,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katsina,
2020-03-21,0.0,0.0,0.0,0.0,,,,Adamawa,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasara,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kano,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-21,2.0,2.0,0.0,0.0,0.0,1.0,0.0,Ogun,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ondo,
2020-03-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-21,19.0,0.0,0.0,19.0,10.0,0.0,0.0,Lagos,
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-19,9.0,0.0,0.0,9.0,4.0,0.0,0.0,Lagos,
2020-03-19,0.0,0.0,0.0,0.0,,,,Katsina,
2020-03-19,0.0,0.0,0.0,0.0,,,,Nasara,
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ekiti,
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-19,0.0,0.0,0.0,0.0,,,,Kano,
2020-03-19,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-19,0.0,0.0,0.0,0.0,,,,Ondo,
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-18,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-18,5.0,0.0,0.0,5.0,4.0,0.0,0.0,Lagos,
2020-03-18,1.0,0.0,0.0,1.0,,,,Ekiti,
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Lagos,
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-17,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-16,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Lagos,
2020-03-16,2.0,1.0,0.0,1.0,0.0,1.0,0.0,Ogun,
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu,
2020-03-15,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-14,0.0,0.0,0.0,0.0,,,,Enugu,
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yobe,
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivers,
2020-03-13,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-12,0.0,0.0,0.0,0.0,,,,Rivers,
2020-03-12,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-12,0.0,0.0,0.0,0.0,,,,Yobe,
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-11,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-10,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Ogun,
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-09,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Ogun,
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edo,
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-06,0.0,0.0,0.0,0.0,,,,Edo,
2020-03-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ogun,
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lagos,
2020-02-29,1.0,0.0,0.0,1.0,,,,Ogun,
2020-02-29,0.0,0.0,0.0,0.0,,,,Lagos,
